id,capitolo_ministeriale,numero_quiz_ministeriale,numero_domanda_ministeriale,id_paragrafo,numero_quiz,numero_domanda,testo_domanda_it,risposta_domanda,figura,parte,testo_domanda_fr,testo_domanda_de,audio_it,audio_fr,audio_de
710,2,14,11,5,2.14,11,In presenza del segnale raffigurato è consentito effettuare la fermata in corrispondenza delle curve,F,7,,Face au panneau représenté on peut s'arrêter en proximité des virages,"Wo das abgebildete Verkehrszeichen steht, darf man in den Kurven halten",it_IT_01063_10709.mp3,fr_FR_01063_10709.mp3,de_DE_01063_10709.mp3
711,2,14,12,5,2.14,12,In presenza del segnale raffigurato è consentito sorpassare motocicli e ciclomotori su strade a due corsie e a doppio senso,F,7,,"Face au panneau représenté le dépassement de motocycles lourds et légers, sur routes à deux voies et double sens de circulation, est permis","Wo das abgebildete Verkehrszeichen steht, darf man auf Straßen mit zwei Fahrspuren und Gegenverkehr Krafträder und Kleinkrafträder überholen",it_IT_01063_10710.mp3,fr_FR_01063_10710.mp3,de_DE_01063_10710.mp3
712,2,15,9,5,2.15,1,La figura rappresenta un segnale di pericolo,V,8,,Le panneau représenté est un panneau de danger,Das Bild zeigt ein Gefahrenzeichen,it_IT_01064_10719.mp3,fr_FR_01064_10719.mp3,de_DE_01064_10719.mp3
713,2,15,6,5,2.15,2,"Il segnale raffigurato è posto, di norma, 150 metri prima del passaggio a livello",V,8,,"Le panneau représenté se trouve, généralement, 150 mètres avant un passage à niveau",Das abgebildete Verkehrszeichen steht in der Regel 150 Meter vor dem Bahnübergang,it_IT_01064_10716.mp3,fr_FR_01064_10716.mp3,de_DE_01064_10716.mp3
714,2,15,1,5,2.15,3,Il segnale raffigurato preannuncia un passaggio a livello con barriere o con semibarriere,V,8,,Le panneau représenté annonce un passage à niveau avec barrières et demi-barrières,Das abgebildete Verkehrszeichen kündigt einen Bahnübergang mit Schranken oder mit Halbschranken an,it_IT_01064_10711.mp3,fr_FR_01064_10711.mp3,de_DE_01064_10711.mp3
715,2,15,4,5,2.15,4,Il segnale raffigurato preannuncia un attraversamento ferroviario munito di barriere o semibarriere,V,8,,Le panneau représenté annonce un passage à niveau muni de barrières et de demi-barrières,Das abgebildete Verkehrszeichen kündigt einen Bahnübergang mit Schranken oder Halbschranken an,it_IT_01064_10714.mp3,fr_FR_01064_10714.mp3,de_DE_01064_10714.mp3
716,2,15,3,5,2.15,5,"Il segnale raffigurato preannuncia un attraversamento ferroviario protetto da barriere o semibarriere, qualunque sia il numero dei binari",V,8,,"Le panneau représenté annonce un passage à niveau  protégé par des barrières et des demi-barrières, indépendamment du nombre de rails",Das abgebildete Verkehrszeichen kündigt einen unabhängig von der Anzahl der Gleise durch Schranken oder Halbschranken geschützten Bahnübergang an,it_IT_01064_10713.mp3,fr_FR_01064_10713.mp3,de_DE_01064_10713.mp3
717,2,15,8,5,2.15,6,"Dopo il segnale raffigurato, se ci sono le barriere, è installato un dispositivo a luce rossa fissa",V,8,,"Après le panneau représenté, s'il y a des barrières, il y a aussi un dispositif lumineux avec une lumière rouge fixe",Nach dem abgebildeten Verkehrszeichen ist bei Schranken eine Anlage mit fixem Rotlicht angebracht,it_IT_01064_10718.mp3,fr_FR_01064_10718.mp3,de_DE_01064_10718.mp3
718,2,15,2,5,2.15,7,"Dopo il segnale raffigurato, se ci sono le semibarriere, è installato un dispositivo a luci rosse lampeggianti",V,8,,"Après le panneau représenté, s'il y a des demi-barrières, il y a un dispositif avec des lumières rouges clignotantes",Nach dem abgebildeten Verkehrszeichen ist bei Halbschranken eine Anlage mit blinkendem Rotlicht angebracht,it_IT_01064_10712.mp3,fr_FR_01064_10712.mp3,de_DE_01064_10712.mp3
719,2,15,5,5,2.15,8,Dopo il segnale raffigurato si può trovare un dispositivo acustico che avverte della chiusura delle barriere o delle semibarriere,V,8,,Après le panneau on peut trouver un dispositif sonore qui annonce la fermeture des barrières et des demi-barrières,"Nach dem abgebildeten Verkehrszeichen kann man auf ein akustisches Signal treffen, welches auf die Schließung der Schranken oder der Halbschranken hinweist",it_IT_01064_10715.mp3,fr_FR_01064_10715.mp3,de_DE_01064_10715.mp3
720,2,15,7,5,2.15,9,In presenza del segnale raffigurato è necessario moderare la velocità,V,8,,Face au panneau représenté il faut réduire la vitesse,"Wo das abgebildete Verkehrszeichen steht, muss man die Geschwindigkeit herabsetzen",it_IT_01064_10717.mp3,fr_FR_01064_10717.mp3,de_DE_01064_10717.mp3
721,2,15,10,5,2.15,10,Il segnale raffigurato preannuncia l’incrocio con una linea tranviaria,F,8,,Le panneau représenté annonce le croisement avec une ligne de tram,Das abgebildete Verkehrszeichen kündigt die Kreuzung mit einer Straßenbahnlinie an,it_IT_01064_10720.mp3,fr_FR_01064_10720.mp3,de_DE_01064_10720.mp3
722,2,15,11,5,2.15,11,Il segnale raffigurato preannuncia una strada senza uscita,F,8,,Le panneau représenté annonce une impasse,Das abgebildete Verkehrszeichen weist auf eine Sackgasse hin,it_IT_01064_10721.mp3,fr_FR_01064_10721.mp3,de_DE_01064_10721.mp3
723,2,15,12,5,2.15,12,Il segnale raffigurato obbliga ad arrestarsi se le luci rosse poste in prossimità delle barriere o delle semibarriere sono spente,F,8,,Le panneau représenté impose l'arrêt si les lumières rouges qui se trouvent en proximité des barrières et des demi-barrières sont éteintes,"Das abgebildete Verkehrszeichen schreibt vor, dass man anhalten muss, wenn die roten Lichter in der Nähe der Schranken oder der Halbschranken nicht leuchten",it_IT_01064_10722.mp3,fr_FR_01064_10722.mp3,de_DE_01064_10722.mp3
724,2,15,13,5,2.15,13,Il segnale raffigurato indica una deviazione obbligatoria,F,8,,Le panneau représenté indique une déviation obligatoire,Das abgebildete Verkehrszeichen zeigt eine obligatorische Umleitung an,it_IT_01064_10723.mp3,fr_FR_01064_10723.mp3,de_DE_01064_10723.mp3
725,2,15,14,5,2.15,14,"Il segnale raffigurato permette di transitare tra una barra e l'altra se le semibarriere sono chiuse, dopo aver verificato che non ci sono treni in arrivo",F,8,,"Le panneau représenté indique qu'il est possible de passer entre une barrière et l'autre, si les demi-barrières sont fermées, après avoir vérifié qu'il n'y a pas de trains en mouvement","Das abgebildete Verkehrszeichen erlaubt den Verkehr zwischen den geschlossenen Halbschranken, nachdem man sich darüber vergewissert hat, dass keine Züge nahen",it_IT_01064_10724.mp3,fr_FR_01064_10724.mp3,de_DE_01064_10724.mp3
726,2,15,15,5,2.15,15,Il segnale raffigurato indica un'area di sosta custodita,F,8,,Le panneau représenté indique une aire de stationnement contrôlé,Das abgebildete Verkehrszeichen zeigt einen bewachten Parkplatz an,it_IT_01064_10725.mp3,fr_FR_01064_10725.mp3,de_DE_01064_10725.mp3
727,2,15,16,5,2.15,16,Il segnale raffigurato si trova prima del segnale verticale DOPPIA CROCE DI S. ANDREA,F,8,,Le panneau représenté se trouve avant le panneau vertical double croix de S. ANDRE,Das abgebildete Verkehrszeichen befindet sich vor einem doppelten ANDREASKREUZ,it_IT_01064_10726.mp3,fr_FR_01064_10726.mp3,de_DE_01064_10726.mp3
728,2,15,17,5,2.15,17,Il segnale raffigurato preannuncia barriere di recinzione di un cantiere stradale,F,8,,Le panneau représenté annonce des barrières de protection d'un chantier routier,Das abgebildete Verkehrszeichen kündigt die Einfriedung einer Straßenbaustelle an,it_IT_01064_10727.mp3,fr_FR_01064_10727.mp3,de_DE_01064_10727.mp3
729,2,15,18,5,2.15,18,Il segnale raffigurato impone di dare la precedenza ai veicoli della polizia penitenziaria in uscita dalle carceri,F,8,,Le panneau représenté impose de donner la priorité aux véhicules de la police pénitentiaire à la sortie des prisons,"Das abgebildete Verkehrszeichen schreibt vor, den Fahrzeugen der Gefängnispolizei, die aus den Haftanstalten herausfahren, Vorfahrt zu gewähren",it_IT_01064_10728.mp3,fr_FR_01064_10728.mp3,de_DE_01064_10728.mp3
730,2,16,1,5,2.16,1,In presenza del segnale raffigurato è necessario moderare la velocità per essere pronti ad arrestarsi se le barriere sono chiuse,V,8,,Face au panneau représenté il faut réduire la vitesse pour être en mesure de s'arrêter au cas où les barrières seraient fermées,"Wo das abgebildete Verkehrszeichen steht, ist es notwendig, die Geschwindigkeit herabzusetzen, um bereit zu sein, anzuhalten, wenn die Schranken geschlossen sind",it_IT_01065_10729.mp3,fr_FR_01065_10729.mp3,de_DE_01065_10729.mp3
731,2,16,3,5,2.16,2,In presenza del segnale raffigurato è necessario arrestarsi se sono in funzione le due luci rosse lampeggianti,V,8,,Face au panneau représenté il faut s'arrêter si les deux lumières rouges clignotantes sont en fonction,"Wo das abgebildete Verkehrszeichen steht, muss man anhalten, wenn die zwei Rotlichter blinken",it_IT_01065_10731.mp3,fr_FR_01065_10731.mp3,de_DE_01065_10731.mp3
732,2,16,2,5,2.16,3,In presenza del segnale raffigurato non è consentito impegnare il passaggio a livello se il traffico intenso impedisce di sgomberarlo,V,8,,Face au panneau représenté il est interdit d'occuper le passage à niveau si le trafic intense ne permet pas de le libérer,"Wo das abgebildete Verkehrszeichen steht, darf man den Bahnübergang nicht befahren, wenn es aufgrund des regen Verkehrs nicht möglich ist, diesen frei zu lassen",it_IT_01065_10730.mp3,fr_FR_01065_10730.mp3,de_DE_01065_10730.mp3
733,2,16,4,5,2.16,4,In presenza del segnale raffigurato è necessario arrestarsi se è in funzione il dispositivo acustico che avverte della chiusura delle barriere,V,8,,Face au panneau représenté il faut s'arrêter si le dispositif sonore avertissant la fermeture des barrières est en fonction,"Wo das abgebildete Verkehrszeichen steht, muss man anhalten, wenn das akustische Signal ertönt, welches auf die Schließung der Schranken hinweist",it_IT_01065_10732.mp3,fr_FR_01065_10732.mp3,de_DE_01065_10732.mp3
734,2,16,5,5,2.16,5,"In presenza del segnale raffigurato, se il veicolo si ferma per avaria sui binari, il conducente deve adottare ogni iniziativa utile al fine di evitare incidenti",V,8,,"Face au panneau représenté, si le véhicule s'arrête à cause d'une panne sur les rails, le conducteur doit faire tout le possible pour éviter des accidents","Wo das abgebildete Verkehrszeichen steht, muss der Fahrer alle zur Vermeidung von Unfällen dienenden Maßnahmen ergreifen, wenn das Fahrzeug wegen einer Havarie auf den Gleisen steckenbleibt",it_IT_01065_10733.mp3,fr_FR_01065_10733.mp3,de_DE_01065_10733.mp3
735,2,16,6,5,2.16,6,In presenza del segnale raffigurato è consentito sostare in corrispondenza o in prossimità dei passaggi a livello,F,8,,Face au panneau représenté on peut s'arrêter sur ou en proximité des passages à niveau,"Wo das abgebildete Verkehrszeichen steht, darf man an Bahnübergängen oder in deren Nähe parken",it_IT_01065_10734.mp3,fr_FR_01065_10734.mp3,de_DE_01065_10734.mp3
736,2,16,7,5,2.16,7,In presenza del segnale raffigurato è necessario rallentare solo in caso di scarsa visibilità,F,8,,Face au panneau représenté il faut ralentir uniquement en cas de visibilité réduite,"Wo das abgebildete Verkehrszeichen steht, muss man nur bei schlechter Sicht langsamer fahren",it_IT_01065_10735.mp3,fr_FR_01065_10735.mp3,de_DE_01065_10735.mp3
737,2,16,8,5,2.16,8,In presenza del segnale raffigurato è possibile attraversare i binari se sbarrati da cavalletti a strisce bianche e rosse,F,8,,Face au panneau représenté il est permis de traverser les rails si ceux-ci sont barrés de petites barres à rayures blanches et rouges,"Wo das abgebildete Verkehrszeichen steht, kann man die Gleise überqueren, wenn sie mit rot-weißen Absperrschranken gesperrt sind",it_IT_01065_10736.mp3,fr_FR_01065_10736.mp3,de_DE_01065_10736.mp3
738,2,16,9,5,2.16,9,In presenza del segnale raffigurato sono consentite la fermata ma non la sosta in prossimità o in corrispondenza dei binari,F,8,,Face au panneau représenté il est possible de s'arrêter mais interdit de stationner sur ou en proximité des rails,"Wo das abgebildete Verkehrszeichen steht, ist das Halten, jedoch nicht das Parken, in der Nähe oder an den Gleisen erlaubt",it_IT_01065_10737.mp3,fr_FR_01065_10737.mp3,de_DE_01065_10737.mp3
739,2,17,4,5,2.17,1,La figura rappresenta un segnale di pericolo,V,9,,Le panneau représenté est un panneau de danger,Das Bild zeigt ein Gefahrenzeichen,it_IT_01066_10741.mp3,fr_FR_01066_10741.mp3,de_DE_01066_10741.mp3
740,2,17,1,5,2.17,2,Il segnale raffigurato preannuncia un attraversamento ferroviario a livello senza barriere,V,9,,Le panneau représenté annonce un passage á niveau sans barrières,Das abgebildete Verkehrszeichen kündigt einen unbeschrankten Bahnübergang an,it_IT_01066_10738.mp3,fr_FR_01066_10738.mp3,de_DE_01066_10738.mp3
741,2,17,2,5,2.17,3,"Il segnale raffigurato è posto, di norma, a 150 metri dai binari, integrato dal relativo pannello distanziometrico",V,9,,"Le panneau représenté se trouve, généralement, à 150 mètres des rails et est intégré par un panonceau indiquant la distance",Das abgebildete Verkehrszeichen steht in der Regel 150 Meter vor den Gleisen und wird durch die entsprechende Bake ergänzt,it_IT_01066_10739.mp3,fr_FR_01066_10739.mp3,de_DE_01066_10739.mp3
742,2,17,6,5,2.17,4,Il segnale raffigurato è integrato con il pannello distanziometrico a tre barre rosse,V,9,,Le panneau représenté est intégré de balises indiquant la distance,Das abgebildete Verkehrszeichen ist ergänzt durch die Bake mit drei roten Streifen,it_IT_01066_10743.mp3,fr_FR_01066_10743.mp3,de_DE_01066_10743.mp3
743,2,17,5,5,2.17,5,"Dopo il segnale raffigurato è installato il segnale CROCE DI S. ANDREA, prima dei binari",V,9,,"Suite au panneau représenté, on trouve le panneau croix de S. ANDRE avant les rails",Nach dem abgebildeten Verkehrszeichen ist vor den Gleisen das DOPPELTE ANDREASKREUZ angebracht,it_IT_01066_10742.mp3,fr_FR_01066_10742.mp3,de_DE_01066_10742.mp3
744,2,17,7,5,2.17,6,"Dopo il segnale raffigurato è installato il segnale DOPPIA CROCE DI S. ANDREA, se la linea ferroviaria ha più di un binario",V,9,,"Suite au panneau représenté, on trouve le panneau double croix de S. ANDRE, si la voie ferrée possède plus d'un rail","Nach dem abgebildeten Verkehrszeichen ist das DOPPELTE ANDREASKREUZ angebracht, wenn es sich um eine mehrgleisige Eisenbahnlinie handelt",it_IT_01066_10744.mp3,fr_FR_01066_10744.mp3,de_DE_01066_10744.mp3
745,2,17,3,5,2.17,7,Il segnale raffigurato richiede di usare la massima prudenza,V,9,,Le panneau représenté implique la prudence maximale,Das abgebildete Verkehrszeichen verlangt größte Vorsicht,it_IT_01066_10740.mp3,fr_FR_01066_10740.mp3,de_DE_01066_10740.mp3
746,2,17,8,5,2.17,8,Il segnale raffigurato indica l’incrocio con una linea tranviaria,F,9,,Le panneau représenté annonce le croisement avec une voie ferrée,Das abgebildete Verkehrszeichen zeigt die Kreuzung mit einer Straßenbahnlinie an,it_IT_01066_10745.mp3,fr_FR_01066_10745.mp3,de_DE_01066_10745.mp3
747,2,17,9,5,2.17,9,Il segnale raffigurato preannuncia un attraversamento ferroviario a livello munito di semibarriere,F,9,,Le panneau représenté annonce un passage á niveau avec demi-barrières,Das abgebildete Verkehrszeichen kündigt einen Bahnübergang mit Halbschranken an,it_IT_01066_10746.mp3,fr_FR_01066_10746.mp3,de_DE_01066_10746.mp3
748,2,17,10,5,2.17,10,Il segnale raffigurato è posto sul secondo pannello distanziometrico a barre rosse,F,9,,Le panneau représenté se trouve sur la deuxième balise indiquant la distance,Das abgebildete Verkehrszeichen steht auf der zweiten Bake mit roten Streifen,it_IT_01066_10747.mp3,fr_FR_01066_10747.mp3,de_DE_01066_10747.mp3
749,2,17,11,5,2.17,11,Il segnale raffigurato preannuncia un passaggio a livello con barriere,F,9,,Le panneau représenté annonce un passage à niveau avec barrières,Das abgebildete Verkehrszeichen kündigt einen beschrankten Bahnübergang an,it_IT_01066_10748.mp3,fr_FR_01066_10748.mp3,de_DE_01066_10748.mp3
750,2,17,12,5,2.17,12,Il segnale raffigurato indica la presenza di una stazione ferroviaria a 150 metri,F,9,,Le panneau représenté annonce la présence d'une gare de trains à 150 mètres,Das abgebildete Verkehrszeichen zeigt einen Bahnhof nach 150 Metern an,it_IT_01066_10749.mp3,fr_FR_01066_10749.mp3,de_DE_01066_10749.mp3
751,2,17,13,5,2.17,13,Il segnale raffigurato può essere integrato con un pannello con la scritta TRAM,F,9,,Le panneau représenté peut être intégré par un panonceau avec inscription TRAM,Das abgebildete Verkehrszeichen kann ergänzt sein durch eine Tafel mit der Aufschrift TRAM,it_IT_01066_10750.mp3,fr_FR_01066_10750.mp3,de_DE_01066_10750.mp3
